event_id,user_id,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,off_hours_flag,weekend_activity_flag,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,attack_stage_score,sequence_progression_score,contextual_risk_score,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,contextual_risk_normalized,sequence_risk_normalized,attack_stage_normalized,contextual_signal_count,m12_risk_score,m12_risk_level,m12_attack_prediction,model_agreement,m12_security_alert,m12_detection_explanation
E000597,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000448,U015,transaction,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000672,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000301,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000242,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000306,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000013,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000231,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000445,U013,file_access,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000309,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000453,U012,file_access,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000239,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000235,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000379,U012,file_access,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000677,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000524,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000600,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000012,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000594,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000681,U001,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000092,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000087,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000444,U006,file_access,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000008,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000171,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000232,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000076,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000010,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000593,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000234,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000446,U019,file_access,0.0,0.0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000090,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000307,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000230,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000311,U015,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000287,U003,transaction,0.0,0.0,0,0.0,0,0,0,7.42,1.0,10.0,20.0,6.61,8.23,0.0,0.0,0.0,0.0823,0.0661,1.0,2,1.48,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000273,U007,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.9,19.0,20.0,6.85,7.8,0.0,0.0,0.0,0.078,0.06849999999999999,1.0,3,1.46,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000131,U014,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.79,17.9,20.0,6.68,7.58,0.0,0.0,0.0,0.0758,0.0668,1.0,3,1.43,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000566,U010,transaction,0.0,0.0,0,0.0,0,0,0,2.58,1.34,13.4,20.0,6.4,7.45,0.0,0.0,0.0,0.0745,0.064,1.0,3,1.39,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000027,U001,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.65,16.5,20.0,6.48,7.3,0.0,0.0,0.0,0.073,0.06480000000000001,1.0,3,1.38,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000323,U002,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.63,16.3,20.0,6.44,7.26,0.0,0.0,0.0,0.0726,0.0644,1.0,3,1.37,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000627,U014,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.61,16.1,20.0,6.42,7.22,0.0,0.0,0.0,0.0722,0.0642,1.0,3,1.36,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000697,U002,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.58,15.8,20.0,6.37,7.16,0.0,0.0,0.0,0.0716,0.0637,1.0,3,1.35,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000060,U003,transaction,0.0,0.0,0,0.0,0,0,0,2.58,1.19,11.9,20.0,6.17,7.15,0.0,0.0,0.0,0.07150000000000001,0.0617,1.0,3,1.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000654,U010,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.51,15.1,20.0,6.26,7.02,0.0,0.0,0.0,0.0702,0.0626,1.0,3,1.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000414,U009,transaction,0.0,0.0,0,0.0,0,0,1,7.42,0.52,5.2,20.0,5.89,7.27,0.0,0.0,0.0,0.0727,0.058899999999999994,1.0,3,1.32,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000618,U004,transaction,0.0,0.0,0,0.0,0,0,0,2.58,1.14,11.4,20.0,6.1,7.05,0.0,0.0,0.0,0.0705,0.061,1.0,3,1.32,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000280,U020,transaction,0.0,0.0,0,0.0,0,0,0,2.58,0.99,9.9,20.0,5.87,6.75,0.0,0.0,0.0,0.0675,0.0587,1.0,2,1.26,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000270,U016,transaction,0.0,0.0,0,0.0,0,0,0,2.58,0.96,9.6,20.0,5.83,6.69,0.0,0.0,0.0,0.0669,0.0583,1.0,2,1.25,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000363,U003,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.26,12.6,20.0,5.89,6.52,0.0,0.0,0.0,0.0652,0.058899999999999994,1.0,3,1.24,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000272,U014,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.27,12.7,20.0,5.9,6.54,0.0,0.0,0.0,0.0654,0.059000000000000004,1.0,3,1.24,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000497,U003,transaction,0.0,0.0,0,0.0,0,0,1,2.58,0.94,9.4,20.0,5.8,6.65,0.0,0.0,0.0,0.0665,0.057999999999999996,1.0,3,1.24,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000332,U018,transaction,0.0,0.0,0,0.0,0,0,0,0.83,1.12,11.2,20.0,5.8,6.49,0.0,0.0,0.0,0.0649,0.057999999999999996,1.0,3,1.23,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000061,U008,transaction,0.0,0.0,0,0.0,0,0,0,2.58,0.9,9.0,20.0,5.74,6.57,0.0,0.0,0.0,0.06570000000000001,0.0574,1.0,2,1.23,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000071,U020,transaction,0.0,0.0,0,0.0,0,0,0,0.83,1.09,10.9,20.0,5.76,6.43,0.0,0.0,0.0,0.0643,0.0576,1.0,3,1.22,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000645,U003,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.21,12.1,20.0,5.82,6.42,0.0,0.0,0.0,0.0642,0.0582,1.0,3,1.22,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000403,U007,file_access,0.0,0.0,0,0.0,0,0,1,9.17,0.0,0.0,20.0,5.38,6.75,0.0,0.0,0.0,0.0675,0.0538,1.0,3,1.21,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000364,U020,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.11,11.1,20.0,5.66,6.22,0.0,0.0,0.0,0.0622,0.056600000000000004,1.0,3,1.19,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000709,U018,transaction,0.0,0.0,0,0.0,0,0,0,0.83,1.0,10.0,20.0,5.62,6.25,0.0,0.0,0.0,0.0625,0.0562,1.0,2,1.19,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000507,U020,transaction,0.0,0.0,0,0.0,0,0,1,0.83,0.98,9.8,20.0,5.59,6.21,0.0,0.0,0.0,0.0621,0.0559,1.0,3,1.18,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000571,U020,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.08,10.8,20.0,5.62,6.16,0.0,0.0,0.0,0.0616,0.0562,1.0,3,1.18,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000198,U018,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.07,10.7,20.0,5.6,6.14,0.0,0.0,0.0,0.061399999999999996,0.055999999999999994,1.0,3,1.17,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000702,U016,transaction,0.0,0.0,0,0.0,0,0,0,0.83,0.95,9.5,20.0,5.55,6.15,0.0,0.0,0.0,0.061500000000000006,0.0555,1.0,2,1.17,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000714,U004,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.03,10.3,20.0,5.54,6.06,0.0,0.0,0.0,0.060599999999999994,0.0554,1.0,3,1.16,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000719,U008,transaction,0.0,0.0,0,0.0,0,0,0,0.83,0.93,9.3,20.0,5.52,6.11,0.0,0.0,0.0,0.0611,0.0552,1.0,2,1.16,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000735,U020,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.0,10.0,20.0,5.5,6.0,0.0,0.0,0.0,0.06,0.055,1.0,2,1.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000217,U008,transaction,0.0,0.0,0,0.0,0,0,0,0.0,1.0,10.0,20.0,5.5,6.0,0.0,0.0,0.0,0.06,0.055,1.0,2,1.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000152,U020,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.95,9.5,20.0,5.42,5.9,0.0,0.0,0.0,0.059000000000000004,0.0542,1.0,2,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000560,U016,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.94,9.4,20.0,5.41,5.88,0.0,0.0,0.0,0.0588,0.0541,1.0,2,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000277,U018,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.95,9.5,20.0,5.42,5.9,0.0,0.0,0.0,0.059000000000000004,0.0542,1.0,2,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000437,U008,transaction,0.0,0.0,0,0.0,0,0,1,0.0,0.94,9.4,20.0,5.41,5.88,0.0,0.0,0.0,0.0588,0.0541,1.0,3,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000051,U004,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.95,9.5,20.0,5.42,5.9,0.0,0.0,0.0,0.059000000000000004,0.0542,1.0,2,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000429,U010,file_access,0.0,0.0,0,0.0,0,0,1,7.42,0.0,0.0,20.0,5.11,6.23,0.0,0.0,0.0,0.0623,0.051100000000000007,1.0,3,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000416,U016,transaction,0.0,0.0,0,0.0,0,0,1,0.0,0.95,9.5,20.0,5.42,5.9,0.0,0.0,0.0,0.059000000000000004,0.0542,1.0,3,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000656,U020,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.95,9.5,20.0,5.42,5.9,0.0,0.0,0.0,0.059000000000000004,0.0542,1.0,2,1.13,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000133,U018,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.91,9.1,20.0,5.36,5.82,0.0,0.0,0.0,0.0582,0.0536,1.0,2,1.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000044,U016,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.92,9.2,20.0,5.38,5.84,0.0,0.0,0.0,0.0584,0.0538,1.0,2,1.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000391,U011,file_access,0.0,0.0,0,0.0,0,0,1,6.58,0.0,0.0,20.0,4.99,5.97,0.0,0.0,0.0,0.059699999999999996,0.0499,1.0,3,1.1,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000649,U008,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,20.0,4.99,5.97,0.0,0.0,0.0,0.059699999999999996,0.0499,1.0,2,1.1,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000736,U003,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.79,7.9,20.0,5.18,5.58,0.0,0.0,0.0,0.0558,0.0518,1.0,2,1.08,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000711,U018,file_access,0.0,0.25,0,0.0,0,0,0,3.42,0.0,0.0,20.0,4.51,5.03,0.0,0.0025,0.0,0.050300000000000004,0.0451,1.0,2,1.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000114,U007,file_access,0.0,0.25,0,0.0,0,0,0,3.42,0.0,0.0,20.0,4.51,5.03,0.0,0.0025,0.0,0.050300000000000004,0.0451,1.0,2,1.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000607,U001,file_access,0.0,0.25,0,0.0,0,0,0,3.42,0.0,0.0,20.0,4.51,5.03,0.0,0.0025,0.0,0.050300000000000004,0.0451,1.0,2,1.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000638,U007,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.51,5.1,20.0,4.76,5.02,0.0,0.0,0.0,0.050199999999999995,0.047599999999999996,1.0,2,0.98,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000424,U010,file_access,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,3,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000432,U005,file_access,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,3,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000254,U007,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,2,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000140,U010,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,2,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000148,U010,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,2,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000331,U017,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,2,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000402,U007,file_access,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,3,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000022,U017,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,2,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000113,U011,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,2,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000407,U001,file_access,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,20.0,4.39,4.77,0.0,0.0,0.0,0.04769999999999999,0.043899999999999995,1.0,3,0.92,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000047,U002,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.25,2.5,20.0,4.38,4.5,0.0,0.0,0.0,0.045,0.0438,1.0,2,0.89,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000334,U007,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.18,1.8,20.0,4.27,4.36,0.0,0.0,0.0,0.0436,0.042699999999999995,1.0,2,0.86,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000038,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000700,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000072,U020,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000619,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000474,U009,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,3,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
