event_id,user_id,timestamp,event_type,resource_id,sensitive_resource_flag,records_accessed,device_id,new_device_flag,permission_change_flag,new_permission_level,beneficiary_id,new_beneficiary_flag,transaction_amount,exceeds_limit_flag,session_duration_minutes,role,actor_type,peer_group_id,typical_login_hour,login_hour_spread,avg_session_minutes,avg_txn_amount,txn_amount_spread,transaction_limit,home_device,event_hour,login_hour_difference,login_risk,device_risk,transaction_risk,resource_risk,permission_risk,beneficiary_risk,session_risk,behavior_risk,sequence_risk,context_risk,final_risk,alert_level
E0194,U016,2026-03-04 09:49:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,58.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,9,0.45169810210679096,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0238,U016,2026-03-05 07:39:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,7,1.548301897893209,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0240,U016,2026-03-05 07:58:00,file_access,RES-022,0,7,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,7,1.548301897893209,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0252,U016,2026-03-05 08:31:00,transaction,,0,0,DEV-004,0,0,,BEN-005,0,342.32,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,8,0.548301897893209,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0265,U016,2026-03-05 09:18:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,99.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,9,0.45169810210679096,0,0,0,0,0,0,60,3.0,0,0,2.1,LOW
E0318,U016,2026-03-06 07:39:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,7,1.548301897893209,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0327,U016,2026-03-06 08:31:00,file_access,RES-009,0,13,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,8,0.548301897893209,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0333,U016,2026-03-06 08:49:00,transaction,,0,0,DEV-004,0,0,,BEN-005,0,364.87,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,8,0.548301897893209,0,0,30,0,0,0,0,7.5,0,0,5.25,LOW
E0340,U016,2026-03-06 09:04:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,85.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,9,0.45169810210679096,0,0,0,0,0,0,60,3.0,0,0,2.1,LOW
E0012,U017,2026-03-02 08:00:00,login,,0,0,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,8,0.3821032983706534,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0020,U017,2026-03-02 08:31:00,file_access,RES-020,0,12,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,8,0.3821032983706534,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0027,U017,2026-03-02 08:59:00,logout,,0,0,DEV-015,0,0,,,0,0.0,0,59.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,8,0.3821032983706534,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0163,U017,2026-03-04 08:18:00,login,,0,0,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,8,0.3821032983706534,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0176,U017,2026-03-04 09:07:00,file_access,RES-020,0,2,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,9,0.6178967016293466,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0188,U017,2026-03-04 09:33:00,logout,,0,0,DEV-015,0,0,,,0,0.0,0,75.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,9,0.6178967016293466,30,0,0,0,0,0,30,6.0,0,0,4.2,LOW
E0242,U017,2026-03-05 07:59:00,login,,0,0,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,7,1.3821032983706534,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0248,U017,2026-03-05 08:16:00,file_access,RES-019,0,2,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,8,0.3821032983706534,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0262,U017,2026-03-05 09:07:00,logout,,0,0,DEV-015,0,0,,,0,0.0,0,68.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,9,0.6178967016293466,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0315,U017,2026-03-06 07:17:00,login,,0,0,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,7,1.3821032983706534,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0324,U017,2026-03-06 08:14:00,file_access,RES-010,0,2,DEV-015,0,0,,,0,0.0,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,8,0.3821032983706534,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0343,U017,2026-03-06 09:09:00,transaction,,0,0,DEV-015,0,0,,BEN-010,0,234.07,0,0.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,9,0.6178967016293466,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0352,U017,2026-03-06 09:37:00,logout,,0,0,DEV-015,0,0,,,0,0.0,0,140.0,analyst,employee,PG5,8.382103298370653,0.6119874012057152,47.21924853985308,278.9227092195921,76.17207740094001,800.0,DEV-015,9,0.6178967016293466,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0075,U018,2026-03-02 11:29:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,11,1.6772141372521556,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0080,U018,2026-03-02 12:18:00,file_access,RES-015,0,12,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,12,2.6772141372521556,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0081,U018,2026-03-02 12:40:00,transaction,,0,0,DEV-018,0,0,,BEN-002,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,12,2.6772141372521556,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0083,U018,2026-03-02 13:28:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,119.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,13,3.6772141372521556,100,0,0,0,0,0,60,18.0,0,0,12.6,LOW
E0180,U018,2026-03-04 09:20:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,9,0.3227858627478444,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0199,U018,2026-03-04 10:03:00,file_access,RES-014,0,1,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,10,0.6772141372521556,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0213,U018,2026-03-04 10:51:00,transaction,,0,0,DEV-018,0,0,,BEN-001,0,185.84,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,10,0.6772141372521556,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0225,U018,2026-03-04 11:49:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,149.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,11,1.6772141372521556,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0236,U018,2026-03-05 07:17:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,7,2.3227858627478444,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0241,U018,2026-03-05 07:58:00,file_access,RES-007,0,13,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,7,2.3227858627478444,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0253,U018,2026-03-05 08:38:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,81.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,8,1.3227858627478444,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0329,U018,2026-03-06 08:37:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,8,1.3227858627478444,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0344,U018,2026-03-06 09:09:00,file_access,RES-021,0,2,DEV-018,0,0,,,0,0.0,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,9,0.3227858627478444,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0353,U018,2026-03-06 09:40:00,transaction,,0,0,DEV-018,0,0,,BEN-006,0,140.86,0,0.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,9,0.3227858627478444,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0368,U018,2026-03-06 10:10:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,93.0,manager,employee,PG6,9.322785862747844,1.1797548643295328,54.43118808937992,107.46266426283276,116.48661832322335,1500.0,DEV-018,10,0.6772141372521556,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0065,U019,2026-03-02 10:44:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,10,0.12280550102097543,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0074,U019,2026-03-02 11:20:00,file_access,RES-015,0,11,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,11,1.1228055010209754,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0076,U019,2026-03-02 11:32:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,48.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,11,1.1228055010209754,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0108,U019,2026-03-03 09:20:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,9,0.8771944989790246,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0115,U019,2026-03-03 09:41:00,file_access,RES-016,0,2,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,9,0.8771944989790246,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0129,U019,2026-03-03 10:16:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,56.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,10,0.12280550102097543,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0196,U019,2026-03-04 09:55:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,9,0.8771944989790246,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0208,U019,2026-03-04 10:34:00,file_access,RES-020,0,7,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,10,0.12280550102097543,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0217,U019,2026-03-04 11:12:00,transaction,,0,0,DEV-001,0,0,,BEN-006,0,508.81,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,11,1.1228055010209754,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0227,U019,2026-03-04 11:53:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,118.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,11,1.1228055010209754,30,0,0,0,0,0,90,9.0,0,0,6.3,LOW
E0269,U019,2026-03-05 09:35:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,9,0.8771944989790246,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0273,U019,2026-03-05 09:48:00,file_access,RES-015,0,8,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,9,0.8771944989790246,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0286,U019,2026-03-05 10:29:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,54.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,10,0.12280550102097543,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0354,U019,2026-03-06 09:40:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,9,0.8771944989790246,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0371,U019,2026-03-06 10:23:00,file_access,RES-013,0,12,DEV-001,0,0,,,0,0.0,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,10,0.12280550102097543,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0384,U019,2026-03-06 11:03:00,transaction,,0,0,DEV-001,0,0,,BEN-004,0,560.87,0,0.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,11,1.1228055010209754,30,0,30,0,0,0,0,12.0,0,0,8.4,LOW
E0386,U019,2026-03-06 11:20:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,100.0,admin,employee,PG1,9.877194498979025,1.038019112860212,33.60701892124181,510.9001801063966,48.97893052136037,3000.0,DEV-001,11,1.1228055010209754,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0054,U020,2026-03-02 10:07:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0068,U020,2026-03-02 10:53:00,file_access,RES-010,0,8,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0072,U020,2026-03-02 11:12:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,65.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,11,0.6154601811972995,0,0,0,0,0,0,60,3.0,0,0,2.1,LOW
E0132,U020,2026-03-03 10:30:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0136,U020,2026-03-03 10:50:00,file_access,RES-020,0,9,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0141,U020,2026-03-03 11:07:00,transaction,,0,0,DEV-004,0,0,,BEN-010,0,1397.95,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,11,0.6154601811972995,0,0,30,0,0,0,0,7.5,0,0,5.25,LOW
E0146,U020,2026-03-03 11:33:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,63.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,11,0.6154601811972995,0,0,0,0,0,0,60,3.0,0,0,2.1,LOW
E0212,U020,2026-03-04 10:49:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0223,U020,2026-03-04 11:44:00,file_access,RES-019,0,6,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,11,0.6154601811972995,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0228,U020,2026-03-04 12:10:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,81.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,12,1.6154601811972995,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0278,U020,2026-03-05 10:00:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0283,U020,2026-03-05 10:23:00,file_access,RES-015,0,14,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0295,U020,2026-03-05 10:54:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,54.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,10,0.3845398188027005,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0387,U020,2026-03-06 11:22:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,11,0.6154601811972995,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0391,U020,2026-03-06 11:48:00,file_access,RES-023,0,13,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,11,0.6154601811972995,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0392,U020,2026-03-06 12:12:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,50.0,finance_officer,employee,PG2,10.3845398188027,1.113097058264736,30.53556203004363,1301.406671320716,51.43822566361577,5000.0,DEV-004,12,1.6154601811972995,30,0,0,0,0,0,30,6.0,0,0,4.2,LOW
E0069,U021,2026-03-02 10:55:00,login,,0,0,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,10,0.17629642459191786,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0073,U021,2026-03-02 11:12:00,file_access,RES-013,0,10,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,11,0.8237035754080821,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0079,U021,2026-03-02 12:11:00,transaction,,0,0,DEV-006,0,0,,BEN-012,0,285.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,12,1.8237035754080821,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0082,U021,2026-03-02 12:51:00,logout,,0,0,DEV-006,0,0,,,0,0.0,0,116.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,12,1.8237035754080821,60,0,0,0,0,0,60,12.0,0,0,8.4,LOW
E0119,U021,2026-03-03 09:51:00,login,,0,0,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,9,1.1762964245919179,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0130,U021,2026-03-03 10:20:00,file_access,RES-018,0,11,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,10,0.17629642459191786,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0142,U021,2026-03-03 11:11:00,logout,,0,0,DEV-006,0,0,,,0,0.0,0,80.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,11,0.8237035754080821,30,0,0,0,0,0,30,6.0,0,0,4.2,LOW
E0187,U021,2026-03-04 09:32:00,login,,0,0,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,9,1.1762964245919179,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0201,U021,2026-03-04 10:14:00,file_access,RES-016,0,14,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,10,0.17629642459191786,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0218,U021,2026-03-04 11:13:00,transaction,,0,0,DEV-006,0,0,,BEN-008,0,283.08,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,11,0.8237035754080821,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0221,U021,2026-03-04 11:29:00,logout,,0,0,DEV-006,0,0,,,0,0.0,0,117.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,11,0.8237035754080821,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0268,U021,2026-03-05 09:26:00,login,,0,0,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,9,1.1762964245919179,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0284,U021,2026-03-05 10:26:00,file_access,RES-010,0,2,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,10,0.17629642459191786,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0293,U021,2026-03-05 10:47:00,transaction,,0,0,DEV-006,0,0,,BEN-006,0,303.38,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,10,0.17629642459191786,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0301,U021,2026-03-05 11:36:00,logout,,0,0,DEV-006,0,0,,,0,0.0,0,130.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,11,0.8237035754080821,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0363,U021,2026-03-06 09:54:00,login,,0,0,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,9,1.1762964245919179,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0378,U021,2026-03-06 10:42:00,file_access,RES-023,0,7,DEV-006,0,0,,,0,0.0,0,0.0,analyst,employee,PG3,10.176296424591918,0.708911354014043,45.55797979464021,282.69106343145165,48.34071222595618,800.0,DEV-006,10,0.17629642459191786,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
