event_id,user_id,timestamp,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,m9_risk_score,m9_risk_level,m9_attack_prediction,model_agreement,m9_security_alert
E000012,U013,2026-03-02 03:33:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000013,U013,2026-03-02 04:12:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000544,U001,2026-03-09 10:05:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000604,U001,2026-03-10 08:03:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000081,U013,2026-03-03 03:22:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000092,U013,2026-03-03 04:34:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000093,U013,2026-03-03 04:49:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000606,U001,2026-03-10 08:18:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000157,U013,2026-03-04 01:35:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000159,U013,2026-03-04 01:54:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000568,U010,2026-03-09 15:21:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000231,U013,2026-03-05 02:39:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000233,U013,2026-03-05 03:05:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000236,U013,2026-03-05 03:23:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000240,U013,2026-03-05 03:55:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000607,U001,2026-03-10 08:28:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000309,U013,2026-03-06 04:18:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000310,U013,2026-03-06 04:27:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000608,U001,2026-03-10 08:30:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000613,U001,2026-03-10 09:09:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000370,U013,2026-03-07 01:33:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000373,U013,2026-03-07 02:02:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000374,U013,2026-03-07 02:04:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000681,U001,2026-03-11 07:55:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000445,U013,2026-03-08 02:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000019,U002,2026-03-02 08:37:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000023,U002,2026-03-02 09:08:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000512,U013,2026-03-09 01:42:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000515,U013,2026-03-09 02:34:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000025,U002,2026-03-02 09:12:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000593,U013,2026-03-10 03:46:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000595,U013,2026-03-10 04:11:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000032,U002,2026-03-02 09:48:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000659,U013,2026-03-11 01:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000668,U013,2026-03-11 02:38:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000671,U013,2026-03-11 02:52:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000676,U013,2026-03-11 03:33:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000026,U014,2026-03-02 09:14:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000031,U014,2026-03-02 09:38:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000033,U014,2026-03-02 09:49:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000102,U014,2026-03-03 09:02:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000105,U014,2026-03-03 09:23:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000107,U014,2026-03-03 09:26:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000117,U014,2026-03-03 09:50:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000131,U014,2026-03-03 11:51:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000256,U014,2026-03-05 09:46:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000264,U014,2026-03-05 10:47:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000272,U014,2026-03-05 11:50:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000330,U014,2026-03-06 10:57:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000336,U014,2026-03-06 11:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000394,U014,2026-03-07 09:33:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000398,U014,2026-03-07 09:56:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000399,U014,2026-03-07 09:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000417,U014,2026-03-07 11:20:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000047,U002,2026-03-02 11:32:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000464,U014,2026-03-08 09:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000466,U014,2026-03-08 09:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000479,U014,2026-03-08 10:38:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000095,U002,2026-03-03 08:00:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000540,U014,2026-03-09 09:22:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000546,U014,2026-03-09 10:20:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000097,U002,2026-03-03 08:14:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000623,U014,2026-03-10 09:59:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000627,U014,2026-03-10 10:44:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000639,U014,2026-03-10 11:51:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000695,U014,2026-03-11 10:08:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000696,U014,2026-03-11 10:13:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000698,U014,2026-03-11 10:15:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000712,U014,2026-03-11 11:13:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000715,U014,2026-03-11 12:38:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000106,U002,2026-03-03 09:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000004,U015,2026-03-02 02:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000006,U015,2026-03-02 02:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000015,U015,2026-03-02 04:38:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000176,U002,2026-03-04 08:19:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000080,U015,2026-03-03 03:13:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000083,U015,2026-03-03 03:42:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000084,U015,2026-03-03 03:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000086,U015,2026-03-03 03:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000314,U002,2026-03-06 07:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000156,U015,2026-03-04 01:26:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000160,U015,2026-03-04 01:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000165,U015,2026-03-04 02:19:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000166,U015,2026-03-04 02:20:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000315,U002,2026-03-06 07:57:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000230,U015,2026-03-05 02:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000245,U015,2026-03-05 05:04:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000319,U002,2026-03-06 08:59:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000299,U015,2026-03-06 02:09:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000305,U015,2026-03-06 03:01:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000311,U015,2026-03-06 04:52:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000323,U002,2026-03-06 10:03:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000376,U015,2026-03-07 02:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000378,U015,2026-03-07 03:12:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000383,U002,2026-03-07 08:16:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000448,U015,2026-03-08 03:18:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000449,U015,2026-03-08 03:25:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000450,U015,2026-03-08 03:30:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000384,U002,2026-03-07 08:32:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000516,U015,2026-03-09 02:42:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000519,U015,2026-03-09 03:42:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000388,U002,2026-03-07 08:59:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000393,U002,2026-03-07 09:23:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000404,U002,2026-03-07 10:07:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000597,U015,2026-03-10 04:18:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000598,U015,2026-03-10 04:18:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000601,U015,2026-03-10 05:15:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000460,U002,2026-03-08 07:59:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000672,U015,2026-03-11 02:52:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000678,U015,2026-03-11 04:50:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000465,U002,2026-03-08 09:01:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000028,U016,2026-03-02 09:25:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000030,U016,2026-03-02 09:28:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000035,U016,2026-03-02 09:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000044,U016,2026-03-02 10:55:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000101,U016,2026-03-03 09:01:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000469,U002,2026-03-08 09:29:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000124,U016,2026-03-03 10:54:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000622,U002,2026-03-10 09:59:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000188,U016,2026-03-04 09:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000257,U016,2026-03-05 09:48:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000269,U016,2026-03-05 11:06:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000270,U016,2026-03-05 11:18:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000684,U002,2026-03-11 08:39:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000397,U016,2026-03-07 09:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000405,U016,2026-03-07 10:17:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000416,U016,2026-03-07 11:19:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000686,U002,2026-03-11 09:03:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000484,U016,2026-03-08 11:10:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000697,U002,2026-03-11 10:14:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000554,U016,2026-03-09 11:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000557,U016,2026-03-09 12:17:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000560,U016,2026-03-09 13:54:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000701,U002,2026-03-11 10:26:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000610,U016,2026-03-10 08:52:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000703,U002,2026-03-11 10:36:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000055,U003,2026-03-02 14:20:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000692,U016,2026-03-11 09:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000702,U016,2026-03-11 10:26:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000057,U003,2026-03-02 14:48:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000022,U017,2026-03-02 09:06:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000034,U017,2026-03-02 09:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000038,U017,2026-03-02 10:19:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000060,U003,2026-03-02 15:01:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000125,U017,2026-03-03 10:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000127,U017,2026-03-03 11:15:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000130,U017,2026-03-03 11:32:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000066,U003,2026-03-02 15:43:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000194,U017,2026-03-04 10:32:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000195,U017,2026-03-04 10:36:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000202,U017,2026-03-04 11:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000262,U017,2026-03-05 10:39:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000266,U017,2026-03-05 10:55:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000268,U017,2026-03-05 11:05:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000274,U017,2026-03-05 11:59:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000328,U017,2026-03-06 10:52:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
