event_id,user_id,timestamp,event_type,resource_id,sensitive_resource_flag,records_accessed,device_id,new_device_flag,permission_change_flag,new_permission_level,beneficiary_id,new_beneficiary_flag,transaction_amount,role,actor_type,peer_group_id,typical_login_hour,login_hour_spread,avg_session_minutes,session_spread,avg_txn_amount,txn_amount_spread,avg_txn_per_day,home_device,event_hour,event_date,login_hour_difference,login_deviation_z,login_behavior_score,transaction_amount_z,transaction_behavior_score,session_behavior_score,session_duration_z,device_behavior_score,user_event_type_count,user_total_events,user_event_type_frequency,event_type_behavior_score,peer_login_mean,peer_login_std,peer_login_event_deviation,peer_login_score,peer_event_frequency,peer_event_score,peer_deviation_score,sequence_behavior_score,is_new_device_login,is_permission_change,is_sensitive_file_access,is_new_beneficiary,is_large_transaction,m2_behavior_score,m2_behavior_risk_level,off_hours_flag,weekend_activity_flag,time_since_previous_event_seconds,user_events_last_5min,user_events_last_15min,user_events_last_30min,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,new_device_off_hours_flag,sensitive_new_device_flag,privilege_sensitive_access_flag,beneficiary_transaction_flag,attack_stage_score,sequence_progression_score,contextual_risk_score,is_attack,ml_attack_prediction,ml_attack_probability,ml_risk_level
E000327,U018,2026-03-06 10:50:00,login,,0,0,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-06,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.2651933701657458,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,77160.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000332,U018,2026-03-06 11:10:00,transaction,,0,0,DEV-039,0,0,,BEN-011,0,529.59,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-06,0.555038765806664,0.6358602111787574,0.0,0.5210441505031693,0.0,0.0,0.0,0.0,9,41,0.2195121951219512,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,0,1200.0,0,0,1,0.83,1.12,11.2,0,0,0,0,20.0,5.8,6.49,0,0,0.0,LOW
E000333,U018,2026-03-06 11:20:00,file_access,RES-039,0,17,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-06,0.555038765806664,0.6358602111787574,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,600.0,0,1,2,3.42,0.0,0.0,0,0,0,0,0.0,0.51,1.03,0,0,0.0,LOW
E000338,U018,2026-03-06 12:06:00,file_access,RES-024,0,5,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,12,2026-03-06,1.555038765806664,1.78147426618018,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.6560023329324784,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2760.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000408,U018,2026-03-07 10:33:00,login,,0,0,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-07,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.2651933701657458,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,80820.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000411,U018,2026-03-07 10:55:00,file_access,RES-021,0,20,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-07,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,1320.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000413,U018,2026-03-07 10:57:00,file_access,RES-039,0,17,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-07,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,120.0,1,1,2,7.42,0.0,0.0,0,0,0,0,0.0,1.11,2.23,0,0,0.0,LOW
E000393,U002,2026-03-07 09:23:00,file_access,RES-017,0,2,DEV-015,0,0,,,0,0.0,admin,employee,PG2,8.074493048595176,0.6530465823625223,55.374870167235365,5.265359696838637,99.41882534332424,277.4595532228331,1.63482444180965,DEV-015,9,2026-03-07,0.9255069514048238,1.4172142943564965,0.0,0.3583182636478877,0.0,0.0,0.0,0.0,19,39,0.4871794871794871,0.0,9.209944751381215,4.253117875582253,0.0493625517850181,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,1440.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000477,U018,2026-03-08 10:32:00,login,,0,0,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-08,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.2651933701657458,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,79740.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000485,U018,2026-03-08 11:15:00,file_access,RES-031,0,1,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-08,0.555038765806664,0.6358602111787574,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,2580.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000486,U018,2026-03-08 11:24:00,file_access,RES-022,0,4,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-08,0.555038765806664,0.6358602111787574,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,540.0,0,1,1,2.58,0.0,0.0,0,0,0,0,0.0,0.39,0.77,0,0,0.0,LOW
E000488,U018,2026-03-08 11:45:00,file_access,RES-032,0,19,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-08,0.555038765806664,0.6358602111787574,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,1260.0,0,0,2,1.67,0.0,0.0,0,0,0,0,0.0,0.25,0.5,0,0,0.0,LOW
E000549,U018,2026-03-09 10:44:00,login,,0,0,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-09,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.2651933701657458,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,82740.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000550,U018,2026-03-09 10:52:00,file_access,RES-039,0,16,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-09,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,480.0,0,1,1,2.58,0.0,0.0,0,0,0,0,0.0,0.39,0.77,0,0,0.0,LOW
E000551,U018,2026-03-09 11:22:00,file_access,RES-042,0,19,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-09,0.555038765806664,0.6358602111787574,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1800.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000292,U003,2026-03-05 15:46:00,file_access,RES-039,0,17,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,15,2026-03-05,1.0,2.0,0.0,3.58331089559819,0.0,0.0,0.0,0.0,20,40,0.5,0.0,7.707446808510638,4.872112925153142,1.4967947794970575,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2340.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000555,U018,2026-03-09 12:02:00,file_access,RES-015,0,2,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,12,2026-03-09,1.555038765806664,1.78147426618018,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.6560023329324784,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1500.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000352,U003,2026-03-06 14:25:00,file_access,RES-028,0,3,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,14,2026-03-06,0.0,0.0,0.0,3.58331089559819,0.0,0.0,0.0,0.0,20,40,0.5,0.0,7.707446808510638,4.872112925153142,1.2915450212582198,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,3060.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000615,U018,2026-03-10 09:16:00,file_access,RES-029,0,11,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,9,2026-03-10,1.444961234193336,1.655367898824088,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.0493625517850181,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,420.0,0,1,1,2.58,0.0,0.0,0,0,0,0,0.0,0.39,0.77,0,0,0.0,LOW
E000619,U018,2026-03-10 09:45:00,file_access,RES-003,1,19,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,9,2026-03-10,1.444961234193336,1.655367898824088,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.0493625517850181,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,1740.0,0,0,1,0.83,0.0,0.0,0,0,0,0,20.0,4.12,4.25,0,0,0.0,LOW
E000626,U018,2026-03-10 10:43:00,file_access,RES-008,1,7,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-10,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,3480.0,0,0,0,0.0,0.0,0.0,0,0,0,0,20.0,4.0,4.0,0,0,0.0,LOW
E000357,U003,2026-03-06 15:04:00,file_access,RES-059,0,11,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,15,2026-03-06,1.0,2.0,0.0,3.58331089559819,0.0,0.0,0.0,0.0,20,40,0.5,0.0,7.707446808510638,4.872112925153142,1.4967947794970575,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2340.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000358,U003,2026-03-06 15:11:00,file_access,RES-048,0,7,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,15,2026-03-06,1.0,2.0,0.0,3.58331089559819,0.0,0.0,0.0,0.0,20,40,0.5,0.0,7.707446808510638,4.872112925153142,1.4967947794970575,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,420.0,0,1,1,2.58,0.0,0.0,0,0,0,0,0.0,0.39,0.77,0,0,0.0,LOW
E000699,U018,2026-03-11 10:16:00,file_access,RES-043,0,16,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-11,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2760.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000705,U018,2026-03-11 10:41:00,file_access,RES-014,0,18,DEV-039,0,0,,,0,0.0,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,10,2026-03-11,0.444961234193336,0.5097538438226654,0.0,4.391918163841379,0.0,0.0,0.0,0.0,22,41,0.5365853658536586,0.0,9.209944751381215,4.253117875582253,0.1857590764541474,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1500.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000709,U018,2026-03-11 11:00:00,transaction,,0,0,DEV-039,0,0,,BEN-006,0,471.73,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-11,0.555038765806664,0.6358602111787574,0.0,0.0157182496705038,0.0,0.0,0.0,0.0,9,41,0.2195121951219512,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,0,1140.0,0,0,1,0.83,1.0,10.0,0,0,0,0,20.0,5.62,6.25,0,0,0.0,LOW
E000641,U003,2026-03-10 13:05:00,login,,0,0,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,13,2026-03-10,1.0,2.0,60.0,3.58331089559819,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.0862952630193818,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,0,0,75600.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000363,U003,2026-03-06 16:33:00,transaction,,0,0,DEV-018,0,0,,BEN-010,0,476.96,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,16,2026-03-06,2.0,4.0,0.0,0.9213790660432386,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.7020445377358957,0.0,0.2127659574468085,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,0,4920.0,0,0,0,0.0,1.26,12.6,0,0,0,0,20.0,5.89,6.52,0,0,0.0,LOW
E000010,U019,2026-03-02 02:57:00,file_access,RES-031,0,7,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,2,2026-03-02,0.0,0.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,1.1714520776078357,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,4980.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000011,U019,2026-03-02 03:05:00,file_access,RES-050,0,9,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,3,2026-03-02,1.0,2.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,0.9662023193689976,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,480.0,0,1,1,2.58,0.0,0.0,0,0,0,0,0.0,0.39,15.77,0,0,0.0,LOW
E000425,U003,2026-03-07 14:28:00,file_access,RES-045,0,10,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,14,2026-03-07,0.0,0.0,0.0,3.58331089559819,0.0,0.0,0.0,0.0,20,40,0.5,0.0,7.707446808510638,4.872112925153142,1.2915450212582198,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,3360.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000076,U019,2026-03-03 03:00:00,file_access,RES-015,0,10,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,3,2026-03-03,1.0,2.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,0.9662023193689976,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,2580.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000087,U019,2026-03-03 03:50:00,file_access,RES-046,0,16,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,3,2026-03-03,1.0,2.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,0.9662023193689976,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,3000.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000430,U003,2026-03-07 15:02:00,file_access,RES-027,0,11,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,15,2026-03-07,1.0,2.0,0.0,3.58331089559819,0.0,0.0,0.0,0.0,20,40,0.5,0.0,7.707446808510638,4.872112925153142,1.4967947794970575,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,1860.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000514,U015,2026-03-09 01:55:00,login,,0,0,DEV-013,0,0,,,0,0.0,admin,automated_system,PG3,2.0,0.5,55.53771722230277,6.06410822797705,312.6500967832088,344.58427186036346,1.5229886459329025,DEV-013,1,2026-03-09,1.0,2.0,60.0,0.9073255000736208,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.3767018358466736,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,80700.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000497,U003,2026-03-08 14:57:00,transaction,,0,0,DEV-018,0,0,,BEN-026,0,355.25,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,14,2026-03-08,0.0,0.0,0.0,0.2281215529423749,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.2915450212582198,0.0,0.2127659574468085,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,1,600.0,0,1,1,2.58,0.94,9.4,0,0,0,0,20.0,5.8,6.65,0,0,0.0,LOW
E000158,U019,2026-03-04 01:37:00,file_access,RES-037,0,18,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,1,2026-03-04,1.0,2.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,1.3767018358466736,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,1200.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,15.25,0,0,0.0,LOW
E000161,U019,2026-03-04 02:04:00,transaction,,0,0,DEV-024,0,0,,BEN-023,0,282.9,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,2,2026-03-04,0.0,0.0,0.0,0.2071023695454371,0.0,0.0,0.0,0.0,9,34,0.2647058823529412,0.0,7.707446808510638,4.872112925153142,1.1714520776078357,0.0,0.2127659574468085,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,1,0,1620.0,0,0,1,0.83,0.82,8.2,0,0,0,0,20.0,5.35,20.89,0,0,0.0,LOW
E000163,U019,2026-03-04 02:10:00,file_access,RES-058,0,13,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,2,2026-03-04,0.0,0.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,1.1714520776078357,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,360.0,0,1,1,2.58,0.0,0.0,0,0,0,0,0.0,0.39,15.77,0,0,0.0,LOW
E000503,U003,2026-03-08 16:10:00,file_access,RES-037,0,10,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,16,2026-03-08,2.0,4.0,0.0,3.58331089559819,0.0,0.0,0.0,0.0,20,40,0.5,0.0,7.707446808510638,4.872112925153142,1.7020445377358957,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,4380.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000234,U019,2026-03-05 03:06:00,file_access,RES-042,0,9,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,3,2026-03-05,1.0,2.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,0.9662023193689976,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,3660.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000239,U019,2026-03-05 03:45:00,file_access,RES-031,0,7,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,3,2026-03-05,1.0,2.0,0.0,1.1515753050385429,0.0,0.0,0.0,0.0,15,34,0.4411764705882353,0.0,7.707446808510638,4.872112925153142,0.9662023193689976,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,1,0,2340.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
